gen_model,embed_model,api_price_per_1k,hourly_price,cost_difference,export_timestamp,export_timestamp_readable
gemma3:12b,embeddinggemma,0.002382709998045224,1.5899999999999994,0.0,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.0023976955955172068,1.5999999999999994,0.0,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.002412681192989189,1.6099999999999994,0.0,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.002427666790461171,1.6199999999999992,0.0,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.002442652387933154,1.6299999999999992,0.0,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.0024576379854051363,1.6399999999999992,0.0,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.002472623582877119,1.6499999999999992,0.0,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.0024876091803491015,1.6599999999999993,0.0,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.002502594777821084,1.6699999999999993,0.0,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.0025175803752930668,1.6799999999999993,0.0,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.002532565972765049,1.6899999999999993,0.0,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.0025475515702370315,1.6999999999999993,0.0,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.0025625371677090144,1.7099999999999993,0.0,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.0025775227651809967,1.7199999999999993,0.0,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.002592508362652979,1.7299999999999993,0.0,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.0026074939601249615,1.7399999999999993,0.0,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.0026224795575969444,1.7499999999999993,0.0,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.0026374651550689267,1.7599999999999993,0.0,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.0026524507525409096,1.7699999999999994,0.0,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.002667436350012892,1.7799999999999994,0.0,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.0026824219474848743,1.7899999999999991,0.0,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.0026974075449568567,1.7999999999999992,0.0,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.002712393142428839,1.8099999999999992,0.0,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.002727378739900822,1.8199999999999992,0.0,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.0027423643373728043,1.8299999999999992,0.0,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.0027573499348447867,1.8399999999999992,0.0,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.0027723355323167696,1.8499999999999992,0.0,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.002787321129788752,1.8599999999999992,0.0,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.0028023067272607348,1.8699999999999992,0.0,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.002817292324732717,1.8799999999999992,0.0,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.0028322779222046996,1.8899999999999992,0.0,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.0028472635196766824,1.8999999999999992,0.0,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.0028622491171486648,1.9099999999999993,0.0,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.0028772347146206476,1.9199999999999993,0.0,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.00289222031209263,1.9299999999999993,0.0,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
gemma3:12b,embeddinggemma,0.0029072059095646124,1.939999999999999,0.0,2025-11-23T17:09:42.542291,2025-11-23 17:09:42
